state,latitude,longitude,stars,open,alcohol,noiseLevel,attire,priceRange,delivery,ambience,parking,dietaryRestrictions,waiterService,smoking,caters,recommendedFor,goodForGroups,goodForKids,outdoorSeating
QC,3,2,4,TRUE,none,quiet,casual,1,FALSE,,[],,FALSE,,,[],,,TRUE
WI,3,2,3.5,TRUE,none,,casual,1,FALSE,,,,FALSE,,FALSE,[],TRUE,,TRUE
WI,3,2,4,TRUE,none,average,casual,1,,,['lot'],,,,,[],,,FALSE
NC,1,2,3,TRUE,none,,casual,1,FALSE,[],,,,,,,TRUE,,TRUE
EDH,5,5,3.5,TRUE,beer_and_wine,,,3,,,[],,TRUE,outdoor,,,TRUE,,TRUE
EDH,5,5,4,TRUE,beer_and_wine,,casual,2,FALSE,,,,FALSE,,,[],TRUE,,FALSE
AZ,1,1,2.5,FALSE,none,quiet,casual,1,FALSE,,[],,FALSE,,FALSE,,FALSE,,FALSE
AZ,1,1,3,TRUE,none,very_loud,casual,2,FALSE,,,,,,,[],TRUE,,TRUE
PA,2,2,4,TRUE,none,,casual,2,,,[],,TRUE,,,[],TRUE,,TRUE
WI,3,2,4,TRUE,none,quiet,casual,1,FALSE,,,,,,,[],FALSE,,FALSE
QC,3,2,3.5,FALSE,none,,casual,,FALSE,,[],,FALSE,,,[],FALSE,,FALSE
AZ,1,1,5,TRUE,none,quiet,casual,2,FALSE,,,,FALSE,,,[],TRUE,,FALSE
NC,1,2,1,TRUE,none,quiet,,1,TRUE,,['lot'],,TRUE,,FALSE,,TRUE,,FALSE
EDH,5,5,4,TRUE,beer_and_wine,average,casual,2,,,,,FALSE,,,[],TRUE,,TRUE
NV,1,1,3,TRUE,none,,casual,1,FALSE,,[],,,,FALSE,,TRUE,,FALSE
NC,1,2,5,TRUE,none,,casual,2,FALSE,[],,,,,,,TRUE,,FALSE
AZ,1,1,4,FALSE,none,,,,FALSE,,[],,,,,[],TRUE,,FALSE
WI,3,2,4,TRUE,none,,casual,1,,,['lot'],,,,,['lunch'],,,FALSE
AZ,1,1,4,TRUE,none,quiet,casual,1,FALSE,,,,,,,[],TRUE,,FALSE
AZ,1,1,4.5,TRUE,none,,casual,1,FALSE,,,,FALSE,,,[],TRUE,,TRUE
QC,3,2,4.5,TRUE,beer_and_wine,,casual,,FALSE,,[],,,,,,TRUE,,FALSE
EDH,5,5,3,TRUE,full_bar,,,2,,,['street'],,TRUE,outdoor,,,TRUE,,TRUE
PA,2,2,3.5,TRUE,none,,casual,1,FALSE,,,,,,,[],TRUE,,FALSE
QC,3,2,2.5,TRUE,none,,casual,2,FALSE,,[],,,,,,TRUE,,FALSE
QC,3,2,4,TRUE,none,,casual,2,,,,,FALSE,,,[],TRUE,,FALSE
QC,3,2,3.5,TRUE,none,average,casual,1,,,,,FALSE,,FALSE,,TRUE,,FALSE
PA,2,2,3,TRUE,none,,casual,1,FALSE,,,,FALSE,,FALSE,,TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,,casual,2,FALSE,,,,,,TRUE,,TRUE,,FALSE
AZ,1,1,4.5,FALSE,none,,,2,,,[],,FALSE,,,,,,TRUE
AZ,1,1,4.5,FALSE,none,,,1,,,[],,,,,,TRUE,,FALSE
NV,1,1,3.5,TRUE,none,very_loud,casual,1,FALSE,,,,FALSE,,,,TRUE,,FALSE
NV,1,1,1,TRUE,none,,casual,,FALSE,,[],,,,,,TRUE,,FALSE
QC,3,2,4,TRUE,none,,casual,2,,,[],,FALSE,,,,TRUE,,TRUE
NC,1,2,2.5,TRUE,none,quiet,casual,1,,,,,,,TRUE,,TRUE,,FALSE
PA,2,2,3.5,TRUE,none,,casual,1,FALSE,,,,,,,,TRUE,,FALSE
PA,2,2,3,TRUE,none,,casual,1,FALSE,,,,,,,,TRUE,,FALSE
WI,3,2,2.5,TRUE,none,,,2,,,[],,,,,,,,FALSE
EDH,5,5,3,TRUE,none,,casual,1,FALSE,,,,,,,,FALSE,,FALSE
AZ,1,1,4,FALSE,none,,,1,,,['lot'],,,,,,,,TRUE
NC,1,2,5,FALSE,none,,,2,,,[],,,,,,,,TRUE
QC,3,2,4.5,TRUE,none,,,1,,,['street'],,,,,,,,TRUE
AZ,1,1,4,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
AZ,1,1,3,FALSE,none,,,1,,,[],,,,,,,,FALSE
QC,3,2,3.5,TRUE,none,,,1,,,[],,,,,,,,TRUE
EDH,5,5,4,TRUE,none,,,1,,,[],,,,,,,,FALSE
NV,1,1,4,TRUE,none,,,2,,,[],,,,,,,,FALSE
QC,3,2,4,TRUE,none,,,2,,,[],,,,,,,,TRUE
QC,3,2,3.5,TRUE,none,,,2,,,[],,,,,,,,FALSE
AZ,1,1,3,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,2,TRUE,none,,,3,,,[],,,,,,,,FALSE
AZ,1,1,4.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
AZ,1,1,2.5,TRUE,none,,,1,,,[],,,,,,,,FALSE
QC,3,2,4.5,TRUE,none,,,1,,,['street'],,,,,,,,FALSE
EDH,5,5,3,FALSE,none,,,1,,,[],,,,,,,,FALSE
PA,2,2,3,TRUE,none,,,1,,,['street'],,,,,,,,FALSE
NV,1,1,3,TRUE,none,,,1,,,[],,,,,,,,FALSE
AZ,1,1,4.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
NV,1,1,3.5,FALSE,none,,,1,,,[],,,,,,,,FALSE
NV,1,1,4,FALSE,none,,,1,,,['lot'],,,,,,,,FALSE
NV,1,1,2.5,TRUE,none,,,2,,,[],,,,,,,,FALSE
NV,1,1,4.5,TRUE,none,,,2,,,[],,,,,,,,FALSE
NV,1,1,3.5,TRUE,none,,,2,,,['garage'],,,,,,,,FALSE
NV,1,1,4.5,TRUE,none,,,2,,,['garage'],,,,,,,,FALSE
AZ,1,1,4.5,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,4.5,TRUE,none,,,1,,,['garage'],,,,,,,,FALSE
QC,3,2,5,TRUE,none,,,1,FALSE,,[],,,,,,,,FALSE
NC,1,2,3.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
EDH,5,5,3.5,TRUE,none,,casual,1,FALSE,,,,,,,,TRUE,,FALSE
QC,3,2,3.5,TRUE,none,,,2,,,[],,TRUE,,,,,,FALSE
NV,1,1,2.5,TRUE,none,,casual,1,FALSE,,,,,,,,,,FALSE
AZ,1,1,4,TRUE,none,,,1,,,"['garage', 'street']",,,,,,,,FALSE
AZ,1,1,3,TRUE,none,,,2,,,[],,,,,,,,FALSE
WI,3,2,4.5,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
NV,1,1,4.5,FALSE,none,,,,,,[],,,,,,,,FALSE
NV,1,1,4.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
PA,2,2,4.5,TRUE,none,,,2,,,['street'],,,,,,,,FALSE
PA,2,2,3.5,TRUE,none,,,3,,,[],,,,,,,,FALSE
WI,3,2,3.5,TRUE,none,,,2,,,[],,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,2,,,[],,,,,,,,FALSE
NV,1,1,3,TRUE,none,,,4,,,['lot'],,,,,,,,FALSE
AZ,1,1,2,TRUE,none,,,2,,,[],,,,,,,,FALSE
AZ,1,1,3,TRUE,none,,,2,,,[],,,,,,,,FALSE
QC,3,2,3.5,TRUE,none,,,2,,,[],,,,,,,,FALSE
QC,3,2,4,FALSE,none,,,1,,,['street'],,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,1,,,[],,,,,,,,FALSE
WI,3,2,4,TRUE,none,,,2,,,[],,,,,,,,FALSE
PA,2,2,3.5,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
NV,1,1,2.5,FALSE,none,,,2,,,['lot'],,,,,,,,FALSE
NC,1,2,4,TRUE,none,,,2,,,[],,,,,,,,FALSE
WI,3,2,1.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
NV,1,1,4.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
PA,2,2,2.5,TRUE,none,,,2,,,['street'],,,,,,,,FALSE
NC,1,2,4,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
QC,3,2,3,TRUE,full_bar,,,2,,,,,,,,,TRUE,,FALSE
NC,1,2,4,TRUE,none,,casual,1,TRUE,,,,,,,,TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,,,1,,,[],,,,,,,,FALSE
QC,3,2,3.5,TRUE,none,,,1,,,[],,,,,,,,FALSE
EDH,5,5,3.5,TRUE,none,,,1,,,[],,,,,,,,FALSE
QC,3,2,4.5,TRUE,none,,,1,,,['street'],,,,,,,,FALSE
NC,1,2,3,TRUE,none,,,2,,,[],,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,casual,2,FALSE,,,,,,,,FALSE,,FALSE
QC,3,2,3.5,TRUE,none,,,,,,[],,,,,,,,FALSE
NC,1,2,5,TRUE,none,,casual,,FALSE,,,,,,,,TRUE,,FALSE
QC,3,2,4,TRUE,none,,,2,,,[],,,,,,,,FALSE
QC,3,2,2.5,TRUE,none,,,,FALSE,,,,,,,,FALSE,,FALSE
NV,1,1,4.5,TRUE,none,,,1,,,,,,,,,TRUE,,FALSE
QC,3,2,3,TRUE,none,,,,FALSE,,,,,,,,TRUE,,FALSE
QC,3,2,3,TRUE,none,,casual,3,,,,,FALSE,,,,FALSE,,FALSE
EDH,5,5,4,TRUE,none,,casual,3,,,,,,,,,,,FALSE
AZ,1,1,2,TRUE,none,,,,,,,,,,FALSE,,,,FALSE
EDH,5,5,4.5,TRUE,none,,,2,,,,,,,,,,,FALSE
NV,1,1,3.5,FALSE,none,,,,,,,,,,,,,,FALSE
QC,3,2,4.5,TRUE,none,,,,,,,,,,,,,,FALSE
NC,1,2,2.5,TRUE,none,,,,,,,,,,FALSE,,TRUE,,FALSE
AZ,1,1,2.5,TRUE,none,,,1,,,,,,,,,,,FALSE
AZ,1,1,4,TRUE,none,,,3,,,,,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,,,,,,,,,,,,FALSE
EDH,5,5,3,TRUE,none,,,1,,,,,,,,,,,FALSE
QC,3,2,3.5,TRUE,none,,,1,,,,,,,,,,,FALSE
AZ,1,1,1.5,TRUE,none,,,,,,,,,,,,,,FALSE
QC,3,2,2.5,TRUE,none,,,,,,,,,,,,,,FALSE
NV,1,1,4,TRUE,none,,,,,,,,,,,,,,FALSE
NC,1,2,4,FALSE,none,,,,,,,,,,,,,,FALSE
NV,1,1,3,TRUE,none,,,,,,,,TRUE,,,,,,FALSE
EDH,5,5,4.5,TRUE,full_bar,average,casual,2,FALSE,[],[],,TRUE,outdoor,TRUE,[],TRUE,,TRUE
WI,3,2,3,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,no,,['lunch'],TRUE,,FALSE
EDH,5,5,3.5,TRUE,full_bar,,casual,1,FALSE,[],[],,TRUE,outdoor,,[],TRUE,,TRUE
EDH,5,5,3.5,TRUE,none,average,casual,2,FALSE,[],['street'],[],TRUE,,FALSE,['lunch'],TRUE,,FALSE
EDH,5,5,4.5,TRUE,full_bar,average,casual,2,FALSE,"['romantic', 'trendy', 'casual']",['street'],['vegan'],TRUE,,,"['lunch', 'dinner']",TRUE,,FALSE
EDH,5,5,5,TRUE,full_bar,average,dressy,3,FALSE,[],['street'],,TRUE,no,FALSE,['dinner'],TRUE,,FALSE
WI,3,2,3.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['street'],,TRUE,no,TRUE,[],TRUE,,FALSE
QC,3,2,3.5,FALSE,full_bar,very_loud,dressy,2,,[],[],,FALSE,outdoor,,[],TRUE,,FALSE
AZ,1,1,2.5,TRUE,none,quiet,casual,1,TRUE,[],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
AZ,1,1,1.5,FALSE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,"['lunch', 'dinner', 'breakfast']",TRUE,TRUE,FALSE
EDH,5,5,4.5,TRUE,full_bar,average,casual,4,FALSE,['romantic'],['street'],,FALSE,,FALSE,['dinner'],TRUE,FALSE,FALSE
IL,2,2,1,TRUE,none,quiet,casual,1,FALSE,[],[],,TRUE,,FALSE,['lunch'],TRUE,,FALSE
QC,3,2,3.5,TRUE,full_bar,very_loud,casual,3,FALSE,['casual'],['lot'],,TRUE,,FALSE,"['lunch', 'dinner']",TRUE,,FALSE
QC,3,2,4,TRUE,full_bar,average,casual,2,FALSE,['casual'],['street'],,FALSE,,FALSE,"['latenight', 'dinner']",TRUE,,FALSE
NV,1,1,3.5,FALSE,none,quiet,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
QC,3,2,2.5,TRUE,full_bar,average,casual,2,FALSE,['hipster'],"['street', 'lot']",,TRUE,,FALSE,['dinner'],TRUE,,TRUE
NC,1,2,3.5,TRUE,full_bar,quiet,casual,2,TRUE,[],['lot'],,TRUE,,TRUE,['brunch'],TRUE,,TRUE
AZ,1,1,2.5,TRUE,none,quiet,casual,2,FALSE,['divey'],['lot'],,FALSE,,TRUE,[],TRUE,,FALSE
PA,2,2,4,TRUE,beer_and_wine,average,casual,1,TRUE,[],['street'],,TRUE,,FALSE,['dinner'],TRUE,,TRUE
WI,3,2,2.5,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,FALSE,['breakfast'],TRUE,,FALSE
WI,3,2,3,TRUE,none,average,casual,1,FALSE,[],['lot'],,FALSE,,TRUE,[],TRUE,,FALSE
IL,2,2,4,FALSE,none,average,casual,1,FALSE,[],['street'],,FALSE,,,['lunch'],TRUE,TRUE,FALSE
AZ,1,1,4,TRUE,none,quiet,casual,1,FALSE,[],['lot'],,FALSE,,FALSE,['lunch'],TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,loud,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,[],FALSE,,FALSE
AZ,1,1,3,TRUE,full_bar,average,casual,2,FALSE,[],['street'],,TRUE,,FALSE,['lunch'],TRUE,,FALSE
WI,3,2,4,TRUE,none,average,casual,1,FALSE,[],['lot'],,FALSE,,FALSE,"['brunch', 'breakfast']",TRUE,,FALSE
AZ,1,1,3,TRUE,none,quiet,casual,1,TRUE,['divey'],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
AZ,1,1,4,TRUE,beer_and_wine,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['dinner'],FALSE,,FALSE
AZ,1,1,4,FALSE,full_bar,quiet,casual,2,FALSE,['casual'],['lot'],,FALSE,,,"['lunch', 'dinner']",TRUE,TRUE,FALSE
NV,1,1,2,TRUE,none,loud,casual,2,FALSE,[],[],,FALSE,,FALSE,[],TRUE,,FALSE
AZ,1,1,2,TRUE,none,loud,casual,1,FALSE,[],['lot'],,FALSE,,FALSE,[],TRUE,,FALSE
AZ,1,1,2.5,TRUE,none,average,casual,1,TRUE,[],[],,TRUE,,TRUE,[],FALSE,,FALSE
QC,3,2,3.5,TRUE,beer_and_wine,average,casual,2,FALSE,['casual'],['street'],,FALSE,,FALSE,"['lunch', 'dinner']",TRUE,,FALSE
WI,3,2,3.5,TRUE,none,,casual,1,FALSE,[],['lot'],,FALSE,,TRUE,[],TRUE,,TRUE
NV,1,1,2.5,TRUE,none,quiet,casual,1,TRUE,[],[],,TRUE,,FALSE,[],TRUE,,FALSE
AZ,1,1,2.5,FALSE,full_bar,quiet,casual,2,FALSE,['casual'],['lot'],,TRUE,,,"['lunch', 'dinner']",TRUE,,TRUE
QC,3,2,3.5,TRUE,beer_and_wine,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,TRUE
NV,1,1,3,TRUE,none,average,casual,2,TRUE,[],[],,TRUE,,TRUE,[],TRUE,,FALSE
NV,1,1,4.5,TRUE,none,quiet,casual,1,TRUE,['casual'],['lot'],,FALSE,,TRUE,"['brunch', 'breakfast']",TRUE,,FALSE
NV,1,1,3,TRUE,none,quiet,casual,1,FALSE,[],[],,TRUE,,FALSE,[],TRUE,,FALSE
AZ,1,1,4,TRUE,none,average,casual,1,TRUE,['divey'],['street'],,FALSE,,TRUE,[],TRUE,,FALSE
AZ,1,1,5,TRUE,none,average,casual,1,TRUE,['casual'],['lot'],,TRUE,,TRUE,"['brunch', 'breakfast']",TRUE,,FALSE
AZ,1,1,3,TRUE,none,quiet,casual,2,TRUE,[],['lot'],,TRUE,,TRUE,['brunch'],TRUE,,FALSE
PA,2,2,2.5,TRUE,full_bar,loud,casual,2,FALSE,['casual'],['garage'],,TRUE,,TRUE,[],FALSE,,FALSE
PA,2,2,3.5,FALSE,full_bar,quiet,casual,1,FALSE,[],['street'],,FALSE,,,['lunch'],TRUE,,FALSE
WI,3,2,3,TRUE,none,average,casual,4,FALSE,[],['lot'],,TRUE,,FALSE,[],FALSE,,FALSE
AZ,1,1,4,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,['brunch'],TRUE,,FALSE
AZ,1,1,3,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,FALSE,"['lunch', 'dinner']",TRUE,,FALSE
NV,1,1,3,TRUE,none,average,casual,1,FALSE,[],[],,FALSE,,TRUE,[],TRUE,,FALSE
NV,1,1,3,TRUE,none,quiet,casual,1,TRUE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
PA,2,2,4,TRUE,none,average,casual,1,FALSE,[],['street'],,TRUE,,FALSE,['lunch'],TRUE,,FALSE
PA,2,2,3.5,TRUE,full_bar,loud,casual,1,FALSE,['divey'],[],,TRUE,,TRUE,[],TRUE,,TRUE
WI,3,2,2.5,FALSE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,,"['lunch', 'dinner']",TRUE,,TRUE
IL,2,2,2.5,TRUE,none,quiet,casual,1,FALSE,[],['lot'],,FALSE,,FALSE,['latenight'],FALSE,,FALSE
NV,1,1,2.5,TRUE,none,average,casual,2,TRUE,[],['lot'],,TRUE,,TRUE,[],TRUE,,FALSE
QC,3,2,3.5,TRUE,full_bar,average,dressy,2,FALSE,"['romantic', 'intimate']",[],,TRUE,,FALSE,[],TRUE,,TRUE
QC,3,2,4.5,TRUE,beer_and_wine,average,casual,2,TRUE,['casual'],['street'],,TRUE,,FALSE,[],FALSE,,FALSE
QC,3,2,3.5,TRUE,beer_and_wine,average,casual,2,TRUE,['casual'],['lot'],,TRUE,,FALSE,[],TRUE,,FALSE
QC,3,2,3.5,FALSE,full_bar,average,casual,3,FALSE,"['romantic', 'intimate', 'casual']",['street'],,TRUE,,FALSE,['dinner'],TRUE,,TRUE
EDH,5,5,5,TRUE,full_bar,average,casual,2,FALSE,[],['street'],,TRUE,,,['dinner'],TRUE,TRUE,FALSE
NV,1,1,3,TRUE,full_bar,average,casual,2,FALSE,[],['lot'],,FALSE,,TRUE,[],TRUE,,FALSE
AZ,1,1,3,TRUE,none,average,casual,2,FALSE,[],[],,TRUE,,TRUE,[],TRUE,,FALSE
QC,3,2,4.5,TRUE,none,quiet,casual,2,FALSE,[],[],,FALSE,,TRUE,[],TRUE,,FALSE
ON,3,2,3.5,TRUE,none,average,casual,1,TRUE,['casual'],['lot'],,TRUE,,FALSE,[],TRUE,,FALSE
QC,3,2,3,TRUE,none,average,casual,2,FALSE,[],[],,FALSE,,FALSE,[],FALSE,,FALSE
PA,2,2,4,TRUE,none,quiet,casual,1,FALSE,[],['street'],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
NC,1,2,3.5,FALSE,none,quiet,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,"['lunch', 'dinner']",FALSE,,FALSE
NC,1,2,2.5,FALSE,full_bar,average,casual,2,FALSE,[],['street'],,TRUE,,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
NV,1,1,3.5,TRUE,none,average,casual,1,FALSE,['casual'],['street'],,FALSE,,TRUE,['breakfast'],TRUE,,FALSE
AZ,1,1,3.5,FALSE,none,quiet,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",FALSE,,FALSE
AZ,1,1,4,FALSE,none,average,casual,2,TRUE,['trendy'],['lot'],,TRUE,,FALSE,"['lunch', 'dinner']",FALSE,,TRUE
AZ,1,1,2.5,TRUE,none,quiet,casual,1,TRUE,[],[],,FALSE,,FALSE,['lunch'],FALSE,,FALSE
IL,2,2,3.5,TRUE,none,average,casual,1,TRUE,['casual'],['lot'],,TRUE,,FALSE,"['lunch', 'dinner']",FALSE,,FALSE
QC,3,2,4,TRUE,none,quiet,casual,3,FALSE,['hipster'],['street'],,TRUE,,FALSE,['dinner'],TRUE,,FALSE
NV,1,1,3.5,TRUE,none,quiet,casual,1,TRUE,[],[],,TRUE,,TRUE,[],TRUE,,FALSE
PA,2,2,4.5,FALSE,none,quiet,casual,1,TRUE,[],['street'],,FALSE,,TRUE,['lunch'],FALSE,,FALSE
NC,1,2,3,TRUE,none,average,casual,1,FALSE,[],[],,TRUE,,FALSE,[],FALSE,,FALSE
WI,3,2,3.5,FALSE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
WI,3,2,2.5,TRUE,none,loud,casual,2,TRUE,['casual'],['lot'],,TRUE,,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
NC,1,2,4,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,FALSE,['breakfast'],TRUE,,FALSE
NV,1,1,3.5,TRUE,none,average,casual,1,TRUE,[],[],,TRUE,,TRUE,[],TRUE,,FALSE
WI,3,2,3,FALSE,full_bar,average,casual,2,TRUE,['casual'],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",TRUE,,TRUE
AZ,1,1,2.5,TRUE,none,very_loud,casual,1,TRUE,[],[],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
NC,1,2,4.5,FALSE,none,average,casual,1,FALSE,[],[],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,average,casual,1,TRUE,['casual'],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
NV,1,1,4.5,FALSE,full_bar,average,casual,1,FALSE,['casual'],[],,FALSE,,FALSE,[],TRUE,,FALSE
AZ,1,1,4,TRUE,none,quiet,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],FALSE,,TRUE
AZ,1,1,4,TRUE,full_bar,average,casual,2,FALSE,[],['lot'],,FALSE,,TRUE,[],TRUE,,TRUE
NV,1,1,3,TRUE,none,average,casual,2,TRUE,[],[],,FALSE,,TRUE,[],TRUE,,FALSE
QC,3,2,2.5,TRUE,beer_and_wine,very_loud,casual,2,TRUE,[],['street'],,FALSE,,FALSE,[],TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,average,casual,1,TRUE,['casual'],[],,TRUE,,TRUE,['lunch'],TRUE,,FALSE
QC,3,2,3.5,TRUE,beer_and_wine,average,casual,2,FALSE,['casual'],[],,TRUE,,FALSE,['brunch'],TRUE,,FALSE
NV,1,1,5,TRUE,full_bar,average,casual,2,FALSE,['intimate'],[],,FALSE,,TRUE,[],TRUE,,FALSE
NC,1,2,3.5,TRUE,none,average,casual,1,FALSE,['casual'],[],,TRUE,,TRUE,[],TRUE,,TRUE
PA,2,2,2.5,FALSE,none,quiet,casual,2,FALSE,[],['street'],,TRUE,,,"['lunch', 'dinner']",TRUE,,TRUE
AZ,1,1,2,FALSE,full_bar,,casual,2,FALSE,[],['lot'],,FALSE,,,['lunch'],TRUE,,TRUE
AZ,1,1,2.5,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,,['lunch'],TRUE,,FALSE
AZ,1,1,4,FALSE,full_bar,quiet,dressy,3,FALSE,[],['lot'],,TRUE,,,['dinner'],TRUE,,TRUE
QC,3,2,3.5,TRUE,full_bar,very_loud,casual,2,FALSE,['casual'],['street'],,TRUE,,,['dinner'],TRUE,,FALSE
QC,3,2,3.5,TRUE,full_bar,quiet,casual,2,TRUE,[],[],,TRUE,,,['latenight'],TRUE,,FALSE
ON,3,2,3,TRUE,full_bar,loud,casual,2,TRUE,['casual'],['lot'],,FALSE,,,"['lunch', 'dinner']",TRUE,,TRUE
AZ,1,1,3,FALSE,none,average,casual,1,FALSE,[],[],,TRUE,,FALSE,[],FALSE,,TRUE
NC,1,2,3.5,FALSE,full_bar,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['dinner'],TRUE,,FALSE
QC,3,2,3.5,TRUE,beer_and_wine,very_loud,casual,2,FALSE,['casual'],['street'],,TRUE,,,['dinner'],TRUE,,FALSE
QC,3,2,4,TRUE,full_bar,average,casual,3,FALSE,['casual'],['street'],,FALSE,,,['lunch'],TRUE,,TRUE
PA,2,2,3.5,TRUE,none,average,casual,2,TRUE,[],[],,TRUE,,,"['lunch', 'dinner']",FALSE,,FALSE
AZ,1,1,3.5,FALSE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,,['dinner'],TRUE,,TRUE
AZ,1,1,4,TRUE,none,average,casual,1,FALSE,[],[],,TRUE,,,['breakfast'],FALSE,,FALSE
QC,3,2,3,TRUE,beer_and_wine,quiet,casual,2,,[],['street'],,TRUE,,FALSE,['lunch'],TRUE,,FALSE
QC,3,2,4,TRUE,full_bar,average,casual,3,FALSE,['trendy'],['street'],,FALSE,,,['dinner'],TRUE,,FALSE
NV,1,1,2,FALSE,beer_and_wine,quiet,casual,2,,[],[],,FALSE,,,['lunch'],TRUE,,TRUE
AZ,1,1,3,TRUE,none,average,casual,1,FALSE,[],[],,FALSE,,TRUE,['breakfast'],TRUE,,FALSE
NC,1,2,4.5,TRUE,none,average,casual,1,FALSE,[],[],,,,TRUE,[],TRUE,,TRUE
NV,1,1,4.5,FALSE,none,,casual,2,FALSE,[],['lot'],,TRUE,,,[],TRUE,,FALSE
AZ,1,1,3,TRUE,full_bar,average,casual,2,FALSE,[],[],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
NV,1,1,5,TRUE,none,quiet,casual,1,TRUE,[],[],,FALSE,,TRUE,[],TRUE,,FALSE
NV,1,1,3,TRUE,none,quiet,casual,2,TRUE,[],[],,TRUE,,TRUE,[],TRUE,,FALSE
AZ,1,1,2,TRUE,full_bar,loud,casual,2,FALSE,[],[],,FALSE,,,[],TRUE,,TRUE
NV,1,1,2.5,TRUE,none,average,casual,1,FALSE,['casual'],[],,TRUE,,,['lunch'],TRUE,,TRUE
WI,3,2,2.5,TRUE,full_bar,quiet,dressy,2,FALSE,[],['lot'],,,,,[],TRUE,,FALSE
NV,1,1,3,TRUE,none,,casual,1,TRUE,[],[],,TRUE,,TRUE,[],TRUE,,FALSE
QC,3,2,4,TRUE,beer_and_wine,quiet,casual,2,TRUE,['casual'],[],,TRUE,,,[],TRUE,,FALSE
EDH,5,5,3.5,TRUE,full_bar,average,casual,3,FALSE,[],['street'],,FALSE,,,['dinner'],TRUE,,TRUE
PA,2,2,4,TRUE,none,average,casual,1,TRUE,[],[],,,,,['dinner'],TRUE,,FALSE
AZ,1,1,4.5,TRUE,none,quiet,casual,2,TRUE,['casual'],[],,FALSE,,TRUE,[],TRUE,,FALSE
QC,3,2,4.5,TRUE,none,quiet,casual,1,,[],[],,TRUE,,,[],TRUE,,FALSE
EDH,5,5,3,TRUE,full_bar,average,casual,2,FALSE,['casual'],[],,FALSE,,,['lunch'],TRUE,,FALSE
SC,1,2,3,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,,"['lunch', 'dinner', 'breakfast']",TRUE,,FALSE
